CHR,LOC_NUM,GWAS,GENE
chr16,100,META6,SMG1
chr16,101,META6,MIR6862-1
chr16,101,META6,MIR6862-2
chr16,101,META6,IL27
chr16,101,META6,APOBR
chr16,101,META6,NUPR1
chr16,101,META6,SULT1A2
chr16,101,META6,MIR4721
chr16,101,META6,TUFM
chr16,101,META6,ATP2A1-AS1
chr16,101,META6,MIR4517
chr16,101,META6,NFATC2IP
chr16,101,META6,LAT
chr16,101,META6,BOLA2B
chr16,101,META6,BOLA2-SMG1P6
chr16,101,META6,SLX1B
chr16,101,META6,BOLA2
chr16,101,META6,LOC606724
chr16,101,META6,SLX1A
chr16,101,META6,SULT1A3
chr16,101,META6,LOC388242
chr16,101,META6,LOC613038
chr16,101,META6,SULT1A4
chr16,101,META6,MIR3680-2
chr16,101,META6,MIR3680-1
chr16,101,META6,SPN
chr16,101,META6,C16orf54
chr16,101,META6,ZG16
chr16,101,META6,MAZ
chr16,101,META6,PRRT2
chr16,101,META6,CDIPT
chr16,101,META6,EIF3C
chr16,101,META6,NPIPB6
chr16,101,META6,EIF3CL
chr16,101,META6,CLN3
chr16,101,META6,SULT1A1
chr16,101,META6,NPIPB8
chr16,101,META6,NPIPB9
chr16,101,META6,SH2B1
chr16,101,META6,CD19
chr16,101,META6,ATP2A1
chr16,101,META6,RABEP2
chr16,101,META6,SPNS1
chr16,101,META6,SMG1P6
chr16,101,META6,SLX1A-SULT1A3
chr16,101,META6,SLX1B-SULT1A4
chr16,101,META6,NPIPB11
chr16,101,META6,SMG1P2
chr16,101,META6,QPRT
chr16,101,META6,KIF22
chr16,101,META6,MVP
chr16,101,META6,CDIPTOSP
chr16,101,META6,PAGR1
chr16,101,META6,GSG1L
chr16,101,META6,XPO6
chr16,101,META6,ATXN2L
chr16,101,META6,RRN3P2
chr16,101,META6,SGF29
chr16,101,META6,SEZ6L2
chr16,101,META6,NPIPB12
chr16,101,META6,SBK1
chr16,101,META6,SNX29P2
chr16,102,META6,ALDOA
chr16,102,META6,YPEL3
chr16,102,META6,TBX6
chr16,102,META6,GDPD3
chr16,102,META6,MAPK3
chr16,102,META6,BOLA2B
chr16,102,META6,CORO1A
chr16,102,META6,BOLA2
chr16,102,META6,LOC606724
chr16,102,META6,LOC388242
chr16,102,META6,LOC613038
chr16,102,META6,SULT1A3
chr16,102,META6,SULT1A4
chr16,102,META6,CD2BP2
chr16,102,META6,SEPTIN1
chr16,102,META6,ZNF48
chr16,102,META6,SNORA80C
chr16,102,META6,SEPHS2
chr16,102,META6,MIR4518
chr16,102,META6,ZNF768
chr16,102,META6,ZNF747
chr16,102,META6,ZNF688
chr16,102,META6,ZNF785
chr16,102,META6,FBRS
chr16,102,META6,LOC730183
chr16,102,META6,SNORA30
chr16,102,META6,TMEM265
chr16,102,META6,CCDC189
chr16,102,META6,MIR4519
chr16,102,META6,BCL7C
chr16,102,META6,MIR762
chr16,102,META6,FBXL19-AS1
chr16,102,META6,HSD3B7
chr16,102,META6,STX4
chr16,102,META6,VKORC1
chr16,102,META6,PRSS53
chr16,102,META6,BCKDK
chr16,102,META6,PRSS8
chr16,102,META6,FUS
chr16,102,META6,PYCARD-AS1
chr16,102,META6,PYCARD
chr16,102,META6,PYDC1
chr16,102,META6,COX6A2
chr16,102,META6,ARMC5
chr16,102,META6,AHSP
chr16,102,META6,LINC02190
chr16,102,META6,FRG2KP
chr16,102,META6,YBX3P1
chr16,102,META6,VN1R3
chr16,102,META6,PPP4C
chr16,102,META6,LOC101928595
chr16,102,META6,LOC112694756
chr16,102,META6,NPIPB13
chr16,102,META6,SLX1B
chr16,102,META6,SLX1A-SULT1A3
chr16,102,META6,SLX1B-SULT1A4
chr16,102,META6,NPIPB12
chr16,102,META6,SLX1A
chr16,102,META6,MYLPF
chr16,102,META6,SMG1P5
chr16,102,META6,TBC1D10B
chr16,102,META6,DCTPP1
chr16,102,META6,ITGAL
chr16,102,META6,PRR14
chr16,102,META6,ZNF689
chr16,102,META6,ZNF764
chr16,102,META6,ZNF629
chr16,102,META6,RNF40
chr16,102,META6,PHKG2
chr16,102,META6,SRCAP
chr16,102,META6,MIR762HG
chr16,102,META6,CTF1
chr16,102,META6,SETD1A
chr16,102,META6,STX1B
chr16,102,META6,ORAI3
chr16,102,META6,KAT8
chr16,102,META6,PRSS36
chr16,102,META6,ZNF646
chr16,102,META6,TRIM72
chr16,102,META6,ITGAD
chr16,102,META6,ITGAX
chr16,102,META6,ZNF843
chr16,102,META6,TGFB1I1
chr16,102,META6,RUSF1
chr16,102,META6,SLC5A2
chr16,102,META6,CLUHP3
chr16,102,META6,ZNF267
chr16,102,META6,ITGAM
chr16,102,META6,ZNF668
chr16,102,META6,FBXL19
chr16,102,META6,ZNF720
chr16,102,META6,ZNF771
chr16,103,META6,MIR6771
chr16,103,META6,LINC02178
chr16,103,META6,LOC101927272
chr16,103,META6,MIR3181
chr16,103,META6,SALL1
chr16,103,META6,LINC01571
chr16,103,META6,CNEP1R1
chr16,103,META6,ADCY7
chr16,103,META6,SNX20
chr16,103,META6,CYLD
chr16,103,META6,LINC02168
chr16,103,META6,LINC02127
chr16,103,META6,HEATR3
chr16,103,META6,TENT4B
chr16,103,META6,ZNF423
chr16,103,META6,NOD2
chr16,103,META6,NKD1
chr16,103,META6,MIR548AI
chr16,103,META6,BRD7
chr16,104,META6,LINC01571
chr16,104,META6,LINC02180
chr16,104,META6,LOC643802
chr16,104,META6,LINC00919
chr16,104,META6,CASC22
chr16,104,META6,TOX3
chr16,104,META6,LOC105371267
chr16,104,META6,LOC102723373
chr16,104,META6,AKTIP
chr16,104,META6,CHD9
chr16,104,META6,CASC16
chr16,104,META6,RPGRIP1L
chr16,104,META6,RBL2
chr16,105,META6,LINC02180
chr16,105,META6,LOC643802
chr16,105,META6,RPGRIP1L
chr16,105,META6,LINC00919
chr16,105,META6,CASC22
chr16,105,META6,TOX3
chr16,105,META6,LOC105371267
chr16,105,META6,LOC102723373
chr16,105,META6,AKTIP
chr16,105,META6,CHD9
chr16,105,META6,CASC16
chr16,105,META6,FTO
chr16,105,META6,RBL2
chr17,106,META6,LOC103021295
chr17,106,META6,GGT6
chr17,106,META6,LINC01996
chr17,106,META6,LOC101559451
chr17,106,META6,MED11
chr17,106,META6,ZMYND15
chr17,106,META6,TM4SF5
chr17,106,META6,PSMB6
chr17,106,META6,VMO1
chr17,106,META6,GLTPD2
chr17,106,META6,C17orf107
chr17,106,META6,RNF167
chr17,106,META6,GP1BA
chr17,106,META6,SLC25A11
chr17,106,META6,ENO3
chr17,106,META6,MIR6864
chr17,106,META6,MIR6865
chr17,106,META6,KIF1C-AS1
chr17,106,META6,SLC52A1
chr17,106,META6,ZNF232-AS1
chr17,106,META6,ZNF594
chr17,106,META6,C1QBP
chr17,106,META6,DHX33-DT
chr17,106,META6,LOC728392
chr17,106,META6,LINC01975
chr17,106,META6,CYB5D2
chr17,106,META6,MYBBP1A
chr17,106,META6,SPNS2
chr17,106,META6,PELP1
chr17,106,META6,ALOX15
chr17,106,META6,PLD2
chr17,106,META6,CXCL16
chr17,106,META6,PFN1
chr17,106,META6,CHRNE
chr17,106,META6,SPAG7
chr17,106,META6,ZFP3
chr17,106,META6,KIF1C
chr17,106,META6,INCA1
chr17,106,META6,USP6
chr17,106,META6,SCIMP
chr17,106,META6,LOC100130950
chr17,106,META6,RABEP1
chr17,106,META6,DERL2
chr17,106,META6,DHX33
chr17,106,META6,RPAIN
chr17,106,META6,NUP88
chr17,106,META6,MIS12
chr17,106,META6,NLRP1
chr17,106,META6,ATP2A3
chr17,106,META6,ZZEF1
chr17,106,META6,MINK1
chr17,106,META6,SMTNL2
chr17,106,META6,ZNF232
chr17,106,META6,ARRB2
chr17,106,META6,SPNS3
chr17,106,META6,CAMTA2
chr17,106,META6,UBE2G1
chr17,106,META6,LOC339166
chr17,106,META6,ANKFY1
chr17,107,META6,AIPL1
chr17,107,META6,PIMREG
chr17,107,META6,MED31
chr17,107,META6,TXNDC17
chr17,107,META6,MIR4520-1
chr17,107,META6,MIR4520-2
chr17,107,META6,ALOX15P1
chr17,107,META6,ALOX12
chr17,107,META6,MIR195
chr17,107,META6,C17orf49
chr17,107,META6,RNASEK
chr17,107,META6,RNASEK-C17orf49
chr17,107,META6,MIR497HG
chr17,107,META6,MIR497
chr17,107,META6,SLC16A11
chr17,107,META6,SLC16A13
chr17,107,META6,ACADVL
chr17,107,META6,MIR324
chr17,107,META6,PHF23
chr17,107,META6,CTDNEP1
chr17,107,META6,CLDN7
chr17,107,META6,SLC2A4
chr17,107,META6,EIF5A
chr17,107,META6,GPS2
chr17,107,META6,KCTD11
chr17,107,META6,PLSCR3
chr17,107,META6,TMEM256-PLSCR3
chr17,107,META6,TMEM256
chr17,107,META6,SPEM1
chr17,107,META6,NLGN2
chr17,107,META6,SPEM3
chr17,107,META6,TMEM102
chr17,107,META6,SPEM2
chr17,107,META6,FGF11
chr17,107,META6,SLC35G6
chr17,107,META6,TNFSF13
chr17,107,META6,EIF4A1
chr17,107,META6,SNORA48
chr17,107,META6,SNORD10
chr17,107,META6,SNORA67
chr17,107,META6,CD68
chr17,107,META6,LOC100996842
chr17,107,META6,SOX15
chr17,107,META6,SHBG
chr17,107,META6,SAT2
chr17,107,META6,TP53
chr17,107,META6,EFNB3
chr17,107,META6,RPL29P2
chr17,107,META6,NAA38
chr17,107,META6,CYB5D1
chr17,107,META6,TMEM88
chr17,107,META6,SCARNA21
chr17,107,META6,KCNAB3
chr17,107,META6,TRAPPC1
chr17,107,META6,MIR4314
chr17,107,META6,HES7
chr17,107,META6,MIR6883
chr17,107,META6,SNORD118
chr17,107,META6,MIR4521
chr17,107,META6,BORCS6
chr17,107,META6,LINC00324
chr17,107,META6,C17orf100
chr17,107,META6,KIAA0753
chr17,107,META6,XAF1
chr17,107,META6,SLC13A5
chr17,107,META6,FBXO39
chr17,107,META6,ALOX12P2
chr17,107,META6,BCL6B
chr17,107,META6,ALOX12-AS1
chr17,107,META6,DLG4
chr17,107,META6,ASGR2
chr17,107,META6,ASGR1
chr17,107,META6,NEURL4
chr17,107,META6,GABARAP
chr17,107,META6,ELP5
chr17,107,META6,DVL2
chr17,107,META6,YBX2
chr17,107,META6,TNK1
chr17,107,META6,TMEM95
chr17,107,META6,CHRNB1
chr17,107,META6,TNFSF12-TNFSF13
chr17,107,META6,TNFSF12
chr17,107,META6,MPDU1
chr17,107,META6,POLR2A
chr17,107,META6,SENP3-EIF4A1
chr17,107,META6,SENP3
chr17,107,META6,ATP1B2
chr17,107,META6,WRAP53
chr17,107,META6,KDM6B
chr17,107,META6,CNTROB
chr17,107,META6,CHD3
chr17,107,META6,RNF227
chr17,107,META6,GUCY2D
chr17,107,META6,ALOXE3
chr17,107,META6,ALOX12B
chr17,107,META6,ALOX15B
chr17,107,META6,AURKB
chr17,107,META6,CTC1
chr17,107,META6,TMEM107
chr17,107,META6,VAMP2
chr17,107,META6,PER1
chr17,107,META6,PITPNM3
chr17,107,META6,CLEC10A
chr17,107,META6,TEKT1
chr17,107,META6,ZBTB4
chr17,107,META6,DNAH2
chr17,107,META6,FXR2
chr17,107,META6,ACAP1
chr17,107,META6,RANGRF
chr17,107,META6,ARHGEF15
chr17,107,META6,ODF4
chr17,107,META6,KRBA2
chr17,107,META6,LOC100128288
chr17,107,META6,RPL26
chr17,107,META6,RNF222
chr17,107,META6,SLC25A35
chr17,107,META6,NDEL1
chr17,107,META6,PFAS
chr17,107,META6,MYH10
chr17,108,META6,MIR4731
chr17,108,META6,CDRT3
chr17,108,META6,TBC1D26
chr17,108,META6,CDRT15P2
chr17,108,META6,MEIS3P1
chr17,108,META6,SNORD163
chr17,108,META6,MIR1288
chr17,108,META6,UBB
chr17,108,META6,SNHG29
chr17,108,META6,SNORD49B
chr17,108,META6,SNORD49A
chr17,108,META6,SNORD65
chr17,108,META6,FAM106C
chr17,108,META6,KRT16P2
chr17,108,META6,LOC284191
chr17,108,META6,LINC02090
chr17,108,META6,CDRT8
chr17,108,META6,PMP22
chr17,108,META6,TVP23C
chr17,108,META6,ZNF286A
chr17,108,META6,TRIM16
chr17,108,META6,LINC02087
chr17,108,META6,ADORA2B
chr17,108,META6,TTC19
chr17,108,META6,CENPV
chr17,108,META6,TRPV2
chr17,108,META6,LRRC75A
chr17,108,META6,ZNF287
chr17,108,META6,USP32P1
chr17,108,META6,KRT17P1
chr17,108,META6,TNFRSF13B
chr17,108,META6,TBC1D27P
chr17,108,META6,CDRT4
chr17,108,META6,TVP23C-CDRT4
chr17,108,META6,CDRT1
chr17,108,META6,TEKT3
chr17,108,META6,ZSWIM7
chr17,108,META6,NCOR1
chr17,108,META6,ZNF624
chr17,108,META6,PIGL
chr17,108,META6,MPRIP
chr17,108,META6,CCDC144A
chr17,109,META6,KRT16P2
chr17,109,META6,LOC284191
chr17,109,META6,LINC02090
chr17,109,META6,RASD1
chr17,109,META6,SMCR2
chr17,109,META6,SMCR5
chr17,109,META6,MIR33B
chr17,109,META6,MIR6777
chr17,109,META6,SREBF1
chr17,109,META6,LOC105371566
chr17,109,META6,MIEF2
chr17,109,META6,MIR6778
chr17,109,META6,LINC02076
chr17,109,META6,KRT17P5
chr17,109,META6,KRT17P2
chr17,109,META6,KRT16P1
chr17,109,META6,FAM106A
chr17,109,META6,TBC1D28
chr17,109,META6,TRIM16L
chr17,109,META6,KRT17P1
chr17,109,META6,TNFRSF13B
chr17,109,META6,TBC1D27P
chr17,109,META6,FLCN
chr17,109,META6,COPS3
chr17,109,META6,PLD6
chr17,109,META6,NT5M
chr17,109,META6,MED9
chr17,109,META6,RAI1-AS1
chr17,109,META6,DRC3
chr17,109,META6,GID4
chr17,109,META6,ATPAF2
chr17,109,META6,DRG2
chr17,109,META6,MYO15A
chr17,109,META6,ALKBH5
chr17,109,META6,FLII
chr17,109,META6,TOP3A
chr17,109,META6,LLGL1
chr17,109,META6,SMCR8
chr17,109,META6,EVPLL
chr17,109,META6,USP32P2
chr17,109,META6,FOXO3B
chr17,109,META6,ZNF286B
chr17,109,META6,TVP23B
chr17,109,META6,FBXW10
chr17,109,META6,PEMT
chr17,109,META6,RAI1
chr17,109,META6,MPRIP
chr17,109,META6,SHMT1
chr17,109,META6,LGALS9C
chr17,109,META6,CCDC144B
chr17,109,META6,TOM1L2
chr17,110,META6,SH3GL1P2
chr17,110,META6,DPRXP4
chr17,110,META6,MIR4733
chr17,110,META6,OMG
chr17,110,META6,EVI2A
chr17,110,META6,MIR4724
chr17,110,META6,MIR193A
chr17,110,META6,MIR4725
chr17,110,META6,MIR365B
chr17,110,META6,COPRS
chr17,110,META6,SH3GL1P1
chr17,110,META6,LOC105371730
chr17,110,META6,ARGFXP2
chr17,110,META6,TMIGD1
chr17,110,META6,GOSR1
chr17,110,META6,SMURF2P1-LRRC37BP1
chr17,110,META6,SUZ12P1
chr17,110,META6,ATAD5
chr17,110,META6,TEFM
chr17,110,META6,RNF135
chr17,110,META6,LOC107984974
chr17,110,META6,LOC646030
chr17,110,META6,EVI2B
chr17,110,META6,RAB11FIP4
chr17,110,META6,UTP6
chr17,110,META6,LRRC37B
chr17,110,META6,RHOT1
chr17,110,META6,RHBDL3
chr17,110,META6,NF1
chr17,110,META6,ADAP2
chr17,110,META6,CRLF3
chr17,110,META6,SUZ12
chr17,110,META6,CPD
chr17,111,META6,EIF1
chr17,111,META6,P3H4
chr17,111,META6,FKBP10
chr17,111,META6,KAT2A
chr17,111,META6,HCRT
chr17,111,META6,GHDC
chr17,111,META6,MIR548AT
chr17,111,META6,MIR5010
chr17,111,META6,NAGLU
chr17,111,META6,HSD17B1
chr17,111,META6,LOC108783654
chr17,111,META6,PSMC3IP
chr17,111,META6,MLX
chr17,111,META6,PLEKHH3
chr17,111,META6,MIR6780A
chr17,111,META6,RAMP2-AS1
chr17,111,META6,COA3
chr17,111,META6,MIR6781
chr17,111,META6,PSME3
chr17,111,META6,AOC3
chr17,111,META6,AOC2
chr17,111,META6,AOC4P
chr17,111,META6,RPL27
chr17,111,META6,VAT1
chr17,111,META6,RND2
chr17,111,META6,TMEM106A
chr17,111,META6,CCDC200
chr17,111,META6,RNU2-1
chr17,111,META6,ARL4D
chr17,111,META6,MIR2117
chr17,111,META6,ETV4
chr17,111,META6,KRT42P
chr17,111,META6,HAP1
chr17,111,META6,JUP
chr17,111,META6,GAST
chr17,111,META6,KLHL10
chr17,111,META6,ACLY
chr17,111,META6,KLHL11
chr17,111,META6,NT5C3B
chr17,111,META6,C17orf113
chr17,111,META6,NKIRAS2
chr17,111,META6,DNAJC7
chr17,111,META6,CNP
chr17,111,META6,RAB5C
chr17,111,META6,HSPB9
chr17,111,META6,DHX58
chr17,111,META6,KCNH4
chr17,111,META6,STAT5A
chr17,111,META6,CAVIN1
chr17,111,META6,COASY
chr17,111,META6,CNTNAP1
chr17,111,META6,TUBG1
chr17,111,META6,CCR10
chr17,111,META6,TUBG2
chr17,111,META6,BECN1
chr17,111,META6,RAMP2
chr17,111,META6,WNK4
chr17,111,META6,VPS25
chr17,111,META6,CNTD1
chr17,111,META6,PTGES3L
chr17,111,META6,LINC00671
chr17,111,META6,PTGES3L-AARSD1
chr17,111,META6,G6PC
chr17,111,META6,AARSD1
chr17,111,META6,IFI35
chr17,111,META6,NBR1
chr17,111,META6,NBR2
chr17,111,META6,LOC101929767
chr17,111,META6,MIR2117HG
chr17,111,META6,STAT3
chr17,111,META6,ATP6V0A1
chr17,111,META6,EZH1
chr17,111,META6,STAT5B
chr17,111,META6,RETREG3
chr17,111,META6,ZNF385C
chr17,111,META6,DHX8
chr17,111,META6,BRCA1
chr17,111,META6,LINC00910
chr17,111,META6,RUNDC1
chr17,111,META6,TTC25
chr17,112,META6,ARL4D
chr17,112,META6,MIR2117
chr17,112,META6,ETV4
chr17,112,META6,SOST
chr17,112,META6,CFAP97D1
chr17,112,META6,CD300LG
chr17,112,META6,FAM215A
chr17,112,META6,LINC01976
chr17,112,META6,TMEM101
chr17,112,META6,LOC105371789
chr17,112,META6,ASB16-AS1
chr17,112,META6,ATXN7L3
chr17,112,META6,MIR6782
chr17,112,META6,UBTF
chr17,112,META6,RUNDC3A
chr17,112,META6,SLC25A39
chr17,112,META6,FAM171A2
chr17,112,META6,FZD2
chr17,112,META6,HIGD1B
chr17,112,META6,CCDC103
chr17,112,META6,FAM187A
chr17,112,META6,GFAP
chr17,112,META6,MIR6783
chr17,112,META6,C1QL1
chr17,112,META6,MIR6784
chr17,112,META6,HEXIM1
chr17,112,META6,HEXIM2
chr17,112,META6,SPATA32
chr17,112,META6,MAP3K14-AS1
chr17,112,META6,MIR2117HG
chr17,112,META6,MPP3
chr17,112,META6,MPP2
chr17,112,META6,NAGS
chr17,112,META6,PPY
chr17,112,META6,PYY
chr17,112,META6,G6PC3
chr17,112,META6,HDAC5
chr17,112,META6,HROB
chr17,112,META6,TMUB2
chr17,112,META6,SLC4A1
chr17,112,META6,ITGA2B
chr17,112,META6,GRN
chr17,112,META6,LINC01180
chr17,112,META6,MEIOC
chr17,112,META6,CCDC43
chr17,112,META6,ADAM11
chr17,112,META6,DBF4B
chr17,112,META6,EFTUD2
chr17,112,META6,KIF18B
chr17,112,META6,DCAKD
chr17,112,META6,ACBD4
chr17,112,META6,LOC105371795
chr17,112,META6,PLCD3
chr17,112,META6,FMNL1
chr17,112,META6,MAP3K14
chr17,112,META6,DHX8
chr17,112,META6,MEOX1
chr17,112,META6,LINC00910
chr17,112,META6,DUSP3
chr17,112,META6,GPATCH8
chr17,112,META6,RUNDC3A-AS1
chr17,112,META6,GJC1
chr17,112,META6,ASB16
chr17,112,META6,LOC339192
chr17,112,META6,LSM12
chr17,112,META6,NMT1
chr17,112,META6,ARHGAP27
chr17,113,META6,SPATA32
chr17,113,META6,MAP3K14-AS1
chr17,113,META6,MIR4315-1
chr17,113,META6,MIR4315-2
chr17,113,META6,ARL17B
chr17,113,META6,ARL17A
chr17,113,META6,MAPK8IP1P2
chr17,113,META6,SPPL2C
chr17,113,META6,MAPT-IT1
chr17,113,META6,STH
chr17,113,META6,KANSL1-AS1
chr17,113,META6,MIR5089
chr17,113,META6,RPRML
chr17,113,META6,FMNL1
chr17,113,META6,MAP3K14
chr17,113,META6,ARHGAP27
chr17,113,META6,LRRC37A4P
chr17,113,META6,LINC02210
chr17,113,META6,CRHR1
chr17,113,META6,LRRC37A
chr17,113,META6,NSFP1
chr17,113,META6,WNT9B
chr17,113,META6,MYL4
chr17,113,META6,MAPT
chr17,113,META6,LINC02210-CRHR1
chr17,113,META6,PLEKHM1
chr17,113,META6,MAPT-AS1
chr17,113,META6,GOSR2
chr17,113,META6,NSF
chr17,113,META6,LRRC37A2
chr17,113,META6,WNT3
chr17,113,META6,CDC27
chr17,113,META6,KANSL1
chr17,114,META6,MIR5089
chr17,114,META6,RPRML
chr17,114,META6,LRRC46
chr17,114,META6,SCRN2
chr17,114,META6,SP6
chr17,114,META6,LOC102724532
chr17,114,META6,PNPO
chr17,114,META6,MIR152
chr17,114,META6,COPZ2
chr17,114,META6,MIR10226
chr17,114,META6,MIR1203
chr17,114,META6,ARL17B
chr17,114,META6,ARL17A
chr17,114,META6,NSFP1
chr17,114,META6,WNT9B
chr17,114,META6,MYL4
chr17,114,META6,ITGB3
chr17,114,META6,EFCAB13
chr17,114,META6,MRPL45P2
chr17,114,META6,KPNB1
chr17,114,META6,TBX21
chr17,114,META6,MRPL10
chr17,114,META6,OSBPL7
chr17,114,META6,SP2-AS1
chr17,114,META6,PRR15L
chr17,114,META6,SP2
chr17,114,META6,NFE2L1
chr17,114,META6,CBX1
chr17,114,META6,SNX11
chr17,114,META6,THRA1/BTR
chr17,114,META6,LOC101927166
chr17,114,META6,HOXB1
chr17,114,META6,GOSR2
chr17,114,META6,NSF
chr17,114,META6,LRRC37A2
chr17,114,META6,WNT3
chr17,114,META6,NPEPPS
chr17,114,META6,THCAT158
chr17,114,META6,CDK5RAP3
chr17,114,META6,TBKBP1
chr17,114,META6,CDC27
chr17,114,META6,SKAP1
chr17,115,META6,GNGT2
chr17,115,META6,PHOSPHO1
chr17,115,META6,MIR6129
chr17,115,META6,LINC02075
chr17,115,META6,MIR6165
chr17,115,META6,SLC35B1
chr17,115,META6,FLJ45513
chr17,115,META6,DLX4
chr17,115,META6,DLX3
chr17,115,META6,H1-9P
chr17,115,META6,LINC01969
chr17,115,META6,TMEM92
chr17,115,META6,MRPL27
chr17,115,META6,CHAD
chr17,115,META6,ACSF2
chr17,115,META6,LOC105371824
chr17,115,META6,EPN3
chr17,115,META6,SPATA20
chr17,115,META6,ANKRD40
chr17,115,META6,MIR8059
chr17,115,META6,ANKRD40CL
chr17,115,META6,TOB1-AS1
chr17,115,META6,TOB1
chr17,115,META6,ABI3
chr17,115,META6,FLJ40194
chr17,115,META6,ZNF652
chr17,115,META6,LOC102724596
chr17,115,META6,NGFR
chr17,115,META6,NXPH3
chr17,115,META6,SPOP
chr17,115,META6,FAM117A
chr17,115,META6,TAC4
chr17,115,META6,PICART1
chr17,115,META6,SAMD14
chr17,115,META6,SGCA
chr17,115,META6,PPP1R9B
chr17,115,META6,PDK2
chr17,115,META6,TMEM92-AS1
chr17,115,META6,EME1
chr17,115,META6,LRRC59
chr17,115,META6,XYLT2
chr17,115,META6,CACNA1G-AS1
chr17,115,META6,MYCBPAP
chr17,115,META6,RSAD1
chr17,115,META6,ABCC3
chr17,115,META6,WFIKKN2
chr17,115,META6,B4GALNT2
chr17,115,META6,COL1A1
chr17,115,META6,LOC100288866
chr17,115,META6,KAT7
chr17,115,META6,PHB
chr17,115,META6,ITGA3
chr17,115,META6,CACNA1G
chr17,115,META6,SPAG9
chr17,115,META6,LUC7L3
chr17,116,META6,LOC101927855
chr17,116,META6,TBX2-AS1
chr17,116,META6,LINC02875
chr17,116,META6,NACA2
chr17,116,META6,TBX2
chr17,116,META6,TBC1D3P2
chr17,116,META6,METTL2A
chr17,116,META6,LOC105371855
chr17,116,META6,TBX4
chr17,116,META6,BRIP1
chr17,116,META6,TLK2
chr17,116,META6,MED13
chr17,116,META6,MRC2
chr17,116,META6,MARCHF10
chr17,116,META6,EFCAB3
chr17,116,META6,BCAS3
chr17,116,META6,INTS2
chr17,116,META6,MIR633
chr17,116,META6,MARCHF10-DT
chr17,116,META6,TANC2
chr17,117,META6,MIR548D2
chr17,117,META6,MIR548AA2
chr17,117,META6,SNORA38B
chr17,117,META6,ARHGAP27P2
chr17,117,META6,MIR635
chr17,117,META6,MIR4524A
chr17,117,META6,MIR4524B
chr17,117,META6,PRO1804
chr17,117,META6,PSMD12
chr17,117,META6,NOL11
chr17,117,META6,C17orf58
chr17,117,META6,KPNA2
chr17,117,META6,LINC00674
chr17,117,META6,AMZ2
chr17,117,META6,WIPI1
chr17,117,META6,PRKAR1A
chr17,117,META6,LINC01482
chr17,117,META6,ABCA9-AS1
chr17,117,META6,ABCA9
chr17,117,META6,ABCA6
chr17,117,META6,ABCA5
chr17,117,META6,BPTF
chr17,117,META6,PITPNC1
chr17,117,META6,ABCA8
chr17,117,META6,FAM20A
chr17,117,META6,SLC16A6
chr17,117,META6,ARSG
chr17,117,META6,ABCA10
chr17,118,META6,LINC01973
chr17,118,META6,SYNGR2
chr17,118,META6,AFMID
chr17,118,META6,SOCS3
chr17,118,META6,CEP295NL
chr17,118,META6,LGALS3BP
chr17,118,META6,LOC400622
chr17,118,META6,LOC100507351
chr17,118,META6,SEPTIN9
chr17,118,META6,TNRC6C
chr17,118,META6,C17orf99
chr17,118,META6,BIRC5
chr17,118,META6,TMEM235
chr17,118,META6,TMC8
chr17,118,META6,TK1
chr17,118,META6,LINC01993
chr17,118,META6,LOC101928674
chr17,118,META6,DNAH17-AS1
chr17,118,META6,SCAT1
chr17,118,META6,CYTH1
chr17,118,META6,USP36
chr17,118,META6,CANT1
chr17,118,META6,C1QTNF1-AS1
chr17,118,META6,ENGASE
chr17,118,META6,TMC6
chr17,118,META6,PGS1
chr17,118,META6,LINC01987
chr17,118,META6,LOC105371910
chr17,118,META6,DNAH17
chr17,118,META6,RBFOX3
chr17,118,META6,TIMP2
chr17,118,META6,C1QTNF1
chr17,119,META6,CHMP6
chr17,119,META6,BAIAP2-DT
chr17,119,META6,MIR657
chr17,119,META6,AATK
chr17,119,META6,MIR338
chr17,119,META6,MIR1250
chr17,119,META6,MIR3065
chr17,119,META6,NDUFAF8
chr17,119,META6,LINC00482
chr17,119,META6,MIR4740
chr17,119,META6,MIR3186
chr17,119,META6,FSCN2
chr17,119,META6,PDE6G
chr17,119,META6,TSPAN10
chr17,119,META6,OXLD1
chr17,119,META6,CCDC137
chr17,119,META6,ARL16
chr17,119,META6,MIR6786
chr17,119,META6,SLC25A10
chr17,119,META6,MCRIP1
chr17,119,META6,PPP1R27
chr17,119,META6,ANAPC11
chr17,119,META6,ALYREF
chr17,119,META6,NPB
chr17,119,META6,SIRT7
chr17,119,META6,MAFG-DT
chr17,119,META6,MYADML2
chr17,119,META6,RAC3
chr17,119,META6,CENPX
chr17,119,META6,LRRC45
chr17,119,META6,DCXR
chr17,119,META6,DCXR-DT
chr17,119,META6,GPS1
chr17,119,META6,DUS1L
chr17,119,META6,SNORD134
chr17,119,META6,SLC16A3
chr17,119,META6,MIR6787
chr17,119,META6,LINC01970
chr17,119,META6,CD7
chr17,119,META6,UTS2R
chr17,119,META6,CYBC1
chr17,119,META6,MIR4525
chr17,119,META6,LOC101929552
chr17,119,META6,BAIAP2
chr17,119,META6,CEP131
chr17,119,META6,PVALEF
chr17,119,META6,LOC105371925
chr17,119,META6,TEPSIN
chr17,119,META6,LOC100130370
chr17,119,META6,TMEM105
chr17,119,META6,ACTG1
chr17,119,META6,NPLOC4
chr17,119,META6,FAAP100
chr17,119,META6,HGS
